"","NAME","N","DHONDT","YEAR","PROVINCE","PARTY","PASSED","N.REL","RANK","LISTSUM","LISTPASSED","LISTSIZE","THRESHOLD","RANK.REL","PASSED.REL"
"2368","Järvinen Anni",1276,"3187.500",2015,"SAV","VA",FALSE,0.596261682242991,4,12750,1,16,"11762.167",0.1875,0.0625
"2369","Puurunen Kirsti",980,"2550.000",2015,"SAV","VA",FALSE,0.457943925233645,5,12750,1,16,"11762.167",0.25,0.0625
"2370","Tahvanainen Petteri",844,"2125.000",2015,"SAV","VA",FALSE,0.394392523364486,6,12750,1,16,"11762.167",0.3125,0.0625
"2371","Pikkarainen Rauno",820,"1821.429",2015,"SAV","VA",FALSE,0.383177570093458,7,12750,1,16,"11762.167",0.375,0.0625
"2372","Haakana Marko",742,"1593.750",2015,"SAV","VA",FALSE,0.346728971962617,8,12750,1,16,"11762.167",0.4375,0.0625
"2373","Dannenberg Alia",633,"1416.667",2015,"SAV","VA",FALSE,0.295794392523364,9,12750,1,16,"11762.167",0.5,0.0625
"2374","Saarelainen Antti",556,"1275.000",2015,"SAV","VA",FALSE,0.25981308411215,10,12750,1,16,"11762.167",0.5625,0.0625
"2375","Karjalainen Sirpa",412,"1159.091",2015,"SAV","VA",FALSE,0.192523364485981,11,12750,1,16,"11762.167",0.625,0.0625
"2376","Hartikainen Kari",402,"1062.500",2015,"SAV","VA",FALSE,0.18785046728972,12,12750,1,16,"11762.167",0.6875,0.0625
"2377","Kuivalainen Ville",382,"980.769",2015,"SAV","VA",FALSE,0.178504672897196,13,12750,1,16,"11762.167",0.75,0.0625
"2378","Orava Joni",316,"910.714",2015,"SAV","VA",FALSE,0.147663551401869,14,12750,1,16,"11762.167",0.8125,0.0625
"2379","Matikainen Matti",268,"850.000",2015,"SAV","VA",FALSE,0.125233644859813,15,12750,1,16,"11762.167",0.875,0.0625
"2380","Väyrynen Ritva",250,"796.875",2015,"SAV","VA",FALSE,0.116822429906542,16,12750,1,16,"11762.167",0.9375,0.0625
"2381","Mikkonen Krista",4624,"14599.000",2015,"SAV","VI",TRUE,1,1,14599,1,16,"11762.167",0,0.0625
"2382","Auvinen Harri",2622,"7299.500",2015,"SAV","VI",FALSE,0.567041522491349,2,14599,1,16,"11762.167",0.0625,0.0625
"2383","Ikonen Päivi",1362,"4866.333",2015,"SAV","VI",FALSE,0.294550173010381,3,14599,1,16,"11762.167",0.125,0.0625
"2384","Roponen Anne",849,"3649.750",2015,"SAV","VI",FALSE,0.183607266435986,4,14599,1,16,"11762.167",0.1875,0.0625
"2385","Willman Veera",794,"2919.800",2015,"SAV","VI",FALSE,0.171712802768166,5,14599,1,16,"11762.167",0.25,0.0625
"2386","Paulo-Tuovinen Anne",736,"2433.167",2015,"SAV","VI",FALSE,0.15916955017301,6,14599,1,16,"11762.167",0.3125,0.0625
"2387","Hietanen Elina",724,"2085.571",2015,"SAV","VI",FALSE,0.156574394463668,7,14599,1,16,"11762.167",0.375,0.0625
"2388","Hölttä Harri",559,"1824.875",2015,"SAV","VI",FALSE,0.120891003460208,8,14599,1,16,"11762.167",0.4375,0.0625
"2389","Loimalahti Antti",468,"1622.111",2015,"SAV","VI",FALSE,0.10121107266436,9,14599,1,16,"11762.167",0.5,0.0625
"2390","Kauppinen Elsi",451,"1459.900",2015,"SAV","VI",FALSE,0.0975346020761246,10,14599,1,16,"11762.167",0.5625,0.0625
"2391","Pietikäinen Liisa",426,"1327.182",2015,"SAV","VI",FALSE,0.0921280276816609,11,14599,1,16,"11762.167",0.625,0.0625
"2392","Giray Ali",296,"1216.583",2015,"SAV","VI",FALSE,0.0640138408304498,12,14599,1,16,"11762.167",0.6875,0.0625
"2393","Tamio Kim",255,"1123.000",2015,"SAV","VI",FALSE,0.0551470588235294,13,14599,1,16,"11762.167",0.75,0.0625
"2394","Vauhkonen Jouni",156,"1042.786",2015,"SAV","VI",FALSE,0.0337370242214533,14,14599,1,16,"11762.167",0.8125,0.0625
"2395","Pekkala Janne",148,"973.267",2015,"SAV","VI",FALSE,0.0320069204152249,15,14599,1,16,"11762.167",0.875,0.0625
"2396","Jorasmaa Ilpo",129,"912.438",2015,"SAV","VI",FALSE,0.0278979238754325,16,14599,1,16,"11762.167",0.9375,0.0625
"2397","Laukkanen Antero",2520,"13750.000",2015,"UUS","KD",TRUE,1,1,13750,1,35,"124754.000",0,0.0285714285714286
"2398","Jääskeläinen Jouko",2307,"6875.000",2015,"UUS","KD",FALSE,0.91547619047619,2,13750,1,35,"124754.000",0.0285714285714286,0.0285714285714286
"2399","Tuomela Tiina",1640,"4583.333",2015,"UUS","KD",FALSE,0.650793650793651,3,13750,1,35,"124754.000",0.0571428571428571,0.0285714285714286
"2400","Haverinen Soili",796,"3437.500",2015,"UUS","KD",FALSE,0.315873015873016,4,13750,1,35,"124754.000",0.0857142857142857,0.0285714285714286
"2401","Järvenpää Kaarina",537,"2750.000",2015,"UUS","KD",FALSE,0.213095238095238,5,13750,1,35,"124754.000",0.114285714285714,0.0285714285714286
"2402","Happonen Auli",461,"2291.667",2015,"UUS","KD",FALSE,0.182936507936508,6,13750,1,35,"124754.000",0.142857142857143,0.0285714285714286
"2403","Ahonen Lea",448,"1964.286",2015,"UUS","KD",FALSE,0.177777777777778,7,13750,1,35,"124754.000",0.171428571428571,0.0285714285714286
"2404","Taupila Reija",370,"1718.750",2015,"UUS","KD",FALSE,0.146825396825397,8,13750,1,35,"124754.000",0.2,0.0285714285714286
"2405","Silvennoinen Birgitta",326,"1527.778",2015,"UUS","KD",FALSE,0.129365079365079,9,13750,1,35,"124754.000",0.228571428571429,0.0285714285714286
"2406","Andström Urpo",319,"1375.000",2015,"UUS","KD",FALSE,0.126587301587302,10,13750,1,35,"124754.000",0.257142857142857,0.0285714285714286
"2407","Erävalo Esa",308,"1250.000",2015,"UUS","KD",FALSE,0.122222222222222,11,13750,1,35,"124754.000",0.285714285714286,0.0285714285714286
"2408","Koivula Susanna",285,"1145.833",2015,"UUS","KD",FALSE,0.113095238095238,12,13750,1,35,"124754.000",0.314285714285714,0.0285714285714286
"2409","Norro Soili",271,"1057.692",2015,"UUS","KD",FALSE,0.107539682539683,13,13750,1,35,"124754.000",0.342857142857143,0.0285714285714286
"2410","Tenhunen Markku",264,"982.143",2015,"UUS","KD",FALSE,0.104761904761905,14,13750,1,35,"124754.000",0.371428571428571,0.0285714285714286
"2411","Kuula Ina",239,"916.667",2015,"UUS","KD",FALSE,0.0948412698412698,15,13750,1,35,"124754.000",0.4,0.0285714285714286
"2412","Haapalainen Johannes",220,"859.375",2015,"UUS","KD",FALSE,0.0873015873015873,16,13750,1,35,"124754.000",0.428571428571429,0.0285714285714286
"2413","Kiuttu Mikko",213,"808.824",2015,"UUS","KD",FALSE,0.0845238095238095,17,13750,1,35,"124754.000",0.457142857142857,0.0285714285714286
"2414","Malkki Kyllikki",208,"763.889",2015,"UUS","KD",FALSE,0.0825396825396825,18,13750,1,35,"124754.000",0.485714285714286,0.0285714285714286
"2415","Rönkkö Pentti J.",203,"723.684",2015,"UUS","KD",FALSE,0.0805555555555556,19,13750,1,35,"124754.000",0.514285714285714,0.0285714285714286
"2416","Kalmi Markus",199,"687.500",2015,"UUS","KD",FALSE,0.078968253968254,20,13750,1,35,"124754.000",0.542857142857143,0.0285714285714286
"2417","Paloheimo Ari",178,"654.762",2015,"UUS","KD",FALSE,0.0706349206349206,21,13750,1,35,"124754.000",0.571428571428571,0.0285714285714286
"2418","Kemppi Eija",155,"625.000",2015,"UUS","KD",FALSE,0.0615079365079365,22,13750,1,35,"124754.000",0.6,0.0285714285714286
"2419","Bollström Harri",152,"597.826",2015,"UUS","KD",FALSE,0.0603174603174603,23,13750,1,35,"124754.000",0.628571428571429,0.0285714285714286
"2420","Hurmalainen Ahti",149,"572.917",2015,"UUS","KD",FALSE,0.0591269841269841,24,13750,1,35,"124754.000",0.657142857142857,0.0285714285714286
"2421","Drotár Kristiina",130,"550.000",2015,"UUS","KD",FALSE,0.0515873015873016,25,13750,1,35,"124754.000",0.685714285714286,0.0285714285714286
"2422","Ronkainen Petri",128,"528.846",2015,"UUS","KD",FALSE,0.0507936507936508,26,13750,1,35,"124754.000",0.714285714285714,0.0285714285714286
"2423","Suuronen Janne",111,"509.259",2015,"UUS","KD",FALSE,0.0440476190476191,28,13750,1,35,"124754.000",0.771428571428571,0.0285714285714286
"2424","Laato Ester",111,"491.071",2015,"UUS","KD",FALSE,0.0440476190476191,27,13750,1,35,"124754.000",0.742857142857143,0.0285714285714286
"2425","Harju Jorma",109,"474.138",2015,"UUS","KD",FALSE,0.0432539682539683,29,13750,1,35,"124754.000",0.8,0.0285714285714286
"2426","Nykänen Kimmo",88,"458.333",2015,"UUS","KD",FALSE,0.0349206349206349,30,13750,1,35,"124754.000",0.828571428571429,0.0285714285714286
"2427","Ounila Marjut",77,"443.548",2015,"UUS","KD",FALSE,0.0305555555555556,31,13750,1,35,"124754.000",0.857142857142857,0.0285714285714286
"2428","Zakarian Lala",67,"429.688",2015,"UUS","KD",FALSE,0.0265873015873016,32,13750,1,35,"124754.000",0.885714285714286,0.0285714285714286
"2429","Kaunismaa Juha",62,"416.667",2015,"UUS","KD",FALSE,0.0246031746031746,33,13750,1,35,"124754.000",0.914285714285714,0.0285714285714286
"2430","Krogius Edward",57,"404.412",2015,"UUS","KD",FALSE,0.0226190476190476,34,13750,1,35,"124754.000",0.942857142857143,0.0285714285714286
"2431","Bucktman Seija",42,"392.857",2015,"UUS","KD",FALSE,0.0166666666666667,35,13750,1,35,"124754.000",0.971428571428571,0.0285714285714286
"2432","Vanhanen Matti",11304,"59749.000",2015,"UUS","KE",TRUE,1,1,59749,4,35,"124754.000",0,0.114285714285714
"2433","Kaikkonen Antti",10617,"29874.500",2015,"UUS","KE",TRUE,0.939225053078556,2,59749,4,35,"124754.000",0.0285714285714286,0.114285714285714
